setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
000603:20240412:1613,000603,2024-04-12,512,True
000856:20240412:933,000856,2024-04-12,522,True
001202:20240412:1485,001202,2024-04-12,521,True
001228:20240412:2745,001228,2024-04-12,518,True
001333:20240412:1922,001333,2024-04-12,520,True
001389:20240412:5038,001389,2024-04-12,521,True
002059:20240412:626,002059,2024-04-12,523,True
002264:20240412:501,002264,2024-04-12,521,True
002313:20240412:949,002313,2024-04-12,523,True
002476:20240412:512,002476,2024-04-12,523,True
002562:20240412:366,002562,2024-04-12,522,True
002574:20240412:684,002574,2024-04-12,522,True
002716:20240412:409,002716,2024-04-12,523,True
002828:20240412:1074,002828,2024-04-12,511,True
600363:20240412:3009,600363,2024-04-12,522,True
600490:20240412:362,600490,2024-04-12,522,True
601500:20240412:575,601500,2024-04-12,518,True
601956:20240412:545,601956,2024-04-12,520,True
603067:20240412:1013,603067,2024-04-12,521,True
603082:20240412:3697,603082,2024-04-12,515,True
603116:20240412:579,603116,2024-04-12,520,True
603213:20240412:1047,603213,2024-04-12,510,True
603276:20240412:2288,603276,2024-04-12,520,True
603320:20240412:1366,603320,2024-04-12,520,True
603335:20240412:568,603335,2024-04-12,523,True
603657:20240412:1346,603657,2024-04-12,521,True
603661:20240412:4709,603661,2024-04-12,521,True
603893:20240412:5194,603893,2024-04-12,520,True
603968:20240412:1229,603968,2024-04-12,522,True
605118:20240412:1895,605118,2024-04-12,518,True
605378:20240412:2236,605378,2024-04-12,520,True
000099:20240415:1659,000099,2024-04-15,518,True
000948:20240415:1420,000948,2024-04-15,519,True
002812:20240415:4506,002812,2024-04-15,511,True
002900:20240415:1082,002900,2024-04-15,520,True
002927:20240415:1327,002927,2024-04-15,519,True
002987:20240415:1597,002987,2024-04-15,519,True
600173:20240415:459,600173,2024-04-15,521,True
600603:20240415:788,600603,2024-04-15,520,True
600816:20240415:296,600816,2024-04-15,522,True
601136:20240415:1944,601136,2024-04-15,518,True
601518:20240415:275,601518,2024-04-15,519,True
601766:20240415:746,601766,2024-04-15,519,True
601800:20240415:938,601800,2024-04-15,518,True
603289:20240415:1015,603289,2024-04-15,519,True
603860:20240415:2861,603860,2024-04-15,519,True
603929:20240415:2291,603929,2024-04-15,518,True
605198:20240415:4094,605198,2024-04-15,520,True
000520:20240416:259,000520,2024-04-16,521,True
000777:20240416:1785,000777,2024-04-16,508,True
001238:20240416:2140,001238,2024-04-16,519,True
002116:20240416:1153,002116,2024-04-16,518,True
002552:20240416:1615,002552,2024-04-16,519,True
600968:20240416:422,600968,2024-04-16,518,True
603183:20240416:365,603183,2024-04-16,519,True
603968:20240416:1243,603968,2024-04-16,520,True
605507:20240416:1672,605507,2024-04-16,518,True
000035:20240417:437,000035,2024-04-17,518,True
000045:20240417:866,000045,2024-04-17,517,True
000526:20240417:5985,000526,2024-04-17,520,True
000528:20240417:1120,000528,2024-04-17,517,True
000576:20240417:669,000576,2024-04-17,520,True
000612:20240417:857,000612,2024-04-17,507,True
000628:20240417:5544,000628,2024-04-17,518,True
000720:20240417:285,000720,2024-04-17,520,True
000815:20240417:849,000815,2024-04-17,520,True
000890:20240417:344,000890,2024-04-17,520,True
000913:20240417:1370,000913,2024-04-17,515,True
000925:20240417:635,000925,2024-04-17,520,True
001209:20240417:1406,001209,2024-04-17,517,True
001229:20240417:3156,001229,2024-04-17,517,True
001309:20240417:12051,001309,2024-04-17,518,True
001314:20240417:4019,001314,2024-04-17,508,True
001696:20240417:875,001696,2024-04-17,517,True
002012:20240417:393,002012,2024-04-17,518,True
002023:20240417:902,002023,2024-04-17,519,True
002073:20240417:860,002073,2024-04-17,516,True
002076:20240417:179,002076,2024-04-17,518,True
002084:20240417:256,002084,2024-04-17,519,True
002090:20240417:878,002090,2024-04-17,513,True
002097:20240417:721,002097,2024-04-17,518,True
002103:20240417:573,002103,2024-04-17,520,True
002107:20240417:428,002107,2024-04-17,517,True
002130:20240417:1216,002130,2024-04-17,518,True
002148:20240417:451,002148,2024-04-17,519,True
002194:20240417:901,002194,2024-04-17,518,True
002201:20240417:527,002201,2024-04-17,520,True
002213:20240417:1047,002213,2024-04-17,519,True
002272:20240417:512,002272,2024-04-17,519,True
002296:20240417:704,002296,2024-04-17,517,True
002355:20240417:392,002355,2024-04-17,520,True
002364:20240417:557,002364,2024-04-17,517,True
002376:20240417:578,002376,2024-04-17,517,True
002409:20240417:5590,002409,2024-04-17,515,True
002420:20240417:584,002420,2024-04-17,517,True
002427:20240417:336,002427,2024-04-17,520,True
002488:20240417:487,002488,2024-04-17,520,True
002521:20240417:1175,002521,2024-04-17,516,True
002526:20240417:297,002526,2024-04-17,519,True
002590:20240417:1214,002590,2024-04-17,518,True
002616:20240417:427,002616,2024-04-17,517,True
002632:20240417:695,002632,2024-04-17,515,True
002651:20240417:551,002651,2024-04-17,518,True
002654:20240417:990,002654,2024-04-17,520,True
002658:20240417:669,002658,2024-04-17,517,True
002659:20240417:367,002659,2024-04-17,520,True
002664:20240417:1606,002664,2024-04-17,518,True
002668:20240417:1034,002668,2024-04-17,519,True
002671:20240417:392,002671,2024-04-17,520,True
002676:20240417:383,002676,2024-04-17,520,True
002682:20240417:424,002682,2024-04-17,520,True
002712:20240417:408,002712,2024-04-17,520,True
002718:20240417:1124,002718,2024-04-17,512,True
002724:20240417:532,002724,2024-04-17,517,True
002735:20240417:1020,002735,2024-04-17,519,True
002760:20240417:1497,002760,2024-04-17,519,True
002766:20240417:391,002766,2024-04-17,520,True
002767:20240417:1114,002767,2024-04-17,518,True
002769:20240417:580,002769,2024-04-17,509,True
002771:20240417:1727,002771,2024-04-17,520,True
002778:20240417:1045,002778,2024-04-17,515,True
002783:20240417:780,002783,2024-04-17,517,True
002786:20240417:989,002786,2024-04-17,520,True
002792:20240417:1431,002792,2024-04-17,518,True
002798:20240417:371,002798,2024-04-17,518,True
002799:20240417:666,002799,2024-04-17,519,True
002811:20240417:593,002811,2024-04-17,515,True
002820:20240417:846,002820,2024-04-17,518,True
002824:20240417:1548,002824,2024-04-17,517,True
002826:20240417:769,002826,2024-04-17,512,True
002830:20240417:1003,002830,2024-04-17,517,True
002846:20240417:754,002846,2024-04-17,518,True
002849:20240417:1302,002849,2024-04-17,518,True
002853:20240417:857,002853,2024-04-17,514,True
002866:20240417:1351,002866,2024-04-17,519,True
002871:20240417:827,002871,2024-04-17,515,True
002875:20240417:1026,002875,2024-04-17,515,True
002877:20240417:802,002877,2024-04-17,518,True
002878:20240417:1229,002878,2024-04-17,519,True
002882:20240417:1604,002882,2024-04-17,517,True
002886:20240417:1394,002886,2024-04-17,518,True
002887:20240417:624,002887,2024-04-17,517,True
002892:20240417:1264,002892,2024-04-17,517,True
002899:20240417:1529,002899,2024-04-17,517,True
002943:20240417:2323,002943,2024-04-17,518,True
002962:20240417:1309,002962,2024-04-17,517,True
002973:20240417:987,002973,2024-04-17,518,True
002976:20240417:2267,002976,2024-04-17,518,True
002989:20240417:1642,002989,2024-04-17,520,True
002997:20240417:2783,002997,2024-04-17,516,True
003001:20240417:1309,003001,2024-04-17,517,True
003005:20240417:2317,003005,2024-04-17,518,True
003008:20240417:2005,003008,2024-04-17,513,True
003010:20240417:1414,003010,2024-04-17,516,True
003011:20240417:1431,003011,2024-04-17,516,True
003018:20240417:781,003018,2024-04-17,518,True
003030:20240417:1552,003030,2024-04-17,517,True
003032:20240417:1008,003032,2024-04-17,517,True
003042:20240417:1469,003042,2024-04-17,520,True
600099:20240417:738,600099,2024-04-17,517,True
600178:20240417:1033,600178,2024-04-17,520,True
600191:20240417:480,600191,2024-04-17,518,True
600203:20240417:660,600203,2024-04-17,519,True
600210:20240417:592,600210,2024-04-17,518,True
600262:20240417:1565,600262,2024-04-17,518,True
600361:20240417:414,600361,2024-04-17,517,True
600455:20240417:1712,600455,2024-04-17,520,True
600478:20240417:391,600478,2024-04-17,520,True
600520:20240417:1711,600520,2024-04-17,515,True
600526:20240417:459,600526,2024-04-17,518,True
600571:20240417:1103,600571,2024-04-17,518,True
600610:20240417:462,600610,2024-04-17,520,True
600661:20240417:892,600661,2024-04-17,520,True
600689:20240417:787,600689,2024-04-17,519,True
600697:20240417:1136,600697,2024-04-17,517,True
600716:20240417:295,600716,2024-04-17,520,True
600796:20240417:463,600796,2024-04-17,518,True
600800:20240417:259,600800,2024-04-17,510,True
600858:20240417:469,600858,2024-04-17,517,True
600860:20240417:965,600860,2024-04-17,520,True
600865:20240417:690,600865,2024-04-17,518,True
600874:20240417:635,600874,2024-04-17,518,True
601033:20240417:1587,601033,2024-04-17,517,True
601116:20240417:854,601116,2024-04-17,517,True
601500:20240417:596,601500,2024-04-17,515,True
601956:20240417:502,601956,2024-04-17,517,True
601998:20240417:727,601998,2024-04-17,515,True
601999:20240417:571,601999,2024-04-17,518,True
603017:20240417:771,603017,2024-04-17,517,True
603018:20240417:871,603018,2024-04-17,517,True
603022:20240417:739,603022,2024-04-17,517,True
603028:20240417:733,603028,2024-04-17,519,True
603037:20240417:1841,603037,2024-04-17,512,True
603048:20240417:1348,603048,2024-04-17,515,True
603058:20240417:933,603058,2024-04-17,508,True
603066:20240417:993,603066,2024-04-17,517,True
603076:20240417:2253,603076,2024-04-17,517,True
603101:20240417:561,603101,2024-04-17,517,True
603176:20240417:427,603176,2024-04-17,518,True
603186:20240417:2145,603186,2024-04-17,519,True
603200:20240417:2191,603200,2024-04-17,518,True
603219:20240417:1388,603219,2024-04-17,517,True
603221:20240417:876,603221,2024-04-17,518,True
603256:20240417:631,603256,2024-04-17,520,True
603266:20240417:1795,603266,2024-04-17,517,True
603269:20240417:1161,603269,2024-04-17,517,True
603278:20240417:953,603278,2024-04-17,519,True
603286:20240417:1693,603286,2024-04-17,519,True
603306:20240417:1993,603306,2024-04-17,508,True
603311:20240417:823,603311,2024-04-17,512,True
603357:20240417:1051,603357,2024-04-17,516,True
603386:20240417:1007,603386,2024-04-17,519,True
603458:20240417:650,603458,2024-04-17,519,True
603488:20240417:803,603488,2024-04-17,518,True
603496:20240417:2449,603496,2024-04-17,510,True
603533:20240417:2080,603533,2024-04-17,518,True
603598:20240417:1439,603598,2024-04-17,520,True
603602:20240417:1214,603602,2024-04-17,517,True
603607:20240417:1283,603607,2024-04-17,516,True
603633:20240417:695,603633,2024-04-17,518,True
603656:20240417:1167,603656,2024-04-17,517,True
603660:20240417:622,603660,2024-04-17,520,True
603681:20240417:1251,603681,2024-04-17,518,True
603682:20240417:427,603682,2024-04-17,516,True
603725:20240417:956,603725,2024-04-17,518,True
603767:20240417:1357,603767,2024-04-17,518,True
603768:20240417:1309,603768,2024-04-17,518,True
603773:20240417:2547,603773,2024-04-17,518,True
603776:20240417:1029,603776,2024-04-17,503,True
603790:20240417:971,603790,2024-04-17,517,True
603823:20240417:773,603823,2024-04-17,517,True
603836:20240417:1164,603836,2024-04-17,517,True
603839:20240417:527,603839,2024-04-17,518,True
603861:20240417:778,603861,2024-04-17,516,True
603879:20240417:506,603879,2024-04-17,518,True
603895:20240417:1826,603895,2024-04-17,520,True
603901:20240417:806,603901,2024-04-17,518,True
603903:20240417:813,603903,2024-04-17,519,True
603909:20240417:932,603909,2024-04-17,517,True
603933:20240417:1304,603933,2024-04-17,511,True
603950:20240417:1466,603950,2024-04-17,512,True
603985:20240417:1793,603985,2024-04-17,519,True
603986:20240417:7576,603986,2024-04-17,518,True
603999:20240417:535,603999,2024-04-17,518,True
605001:20240417:512,605001,2024-04-17,516,True
605018:20240417:846,605018,2024-04-17,517,True
605055:20240417:483,605055,2024-04-17,517,True
605068:20240417:1483,605068,2024-04-17,519,True
605100:20240417:1348,605100,2024-04-17,515,True
605118:20240417:1779,605118,2024-04-17,515,True
605228:20240417:947,605228,2024-04-17,517,True
605255:20240417:1282,605255,2024-04-17,484,True
605258:20240417:1862,605258,2024-04-17,517,True
605289:20240417:2673,605289,2024-04-17,518,True
605398:20240417:2053,605398,2024-04-17,519,True
605566:20240417:1619,605566,2024-04-17,518,True
000504:20240418:725,000504,2024-04-18,517,True
000520:20240418:281,000520,2024-04-18,519,True
000524:20240418:912,000524,2024-04-18,507,True
000737:20240418:1030,000737,2024-04-18,517,True
000929:20240418:707,000929,2024-04-18,512,True
001326:20240418:3925,001326,2024-04-18,515,True
002057:20240418:799,002057,2024-04-18,514,True
002111:20240418:1111,002111,2024-04-18,515,True
002167:20240418:751,002167,2024-04-18,519,True
002635:20240418:1481,002635,2024-04-18,516,True
002862:20240418:1235,002862,2024-04-18,518,True
002956:20240418:1385,002956,2024-04-18,516,True
003021:20240418:5943,003021,2024-04-18,516,True
600379:20240418:911,600379,2024-04-18,513,True
600408:20240418:210,600408,2024-04-18,519,True
600686:20240418:828,600686,2024-04-18,515,True
600756:20240418:1216,600756,2024-04-18,518,True
601096:20240418:534,601096,2024-04-18,516,True
603065:20240418:1027,603065,2024-04-18,515,True
603153:20240418:1881,603153,2024-04-18,516,True
603279:20240418:2339,603279,2024-04-18,515,True
603312:20240418:3263,603312,2024-04-18,515,True
603551:20240418:1178,603551,2024-04-18,514,True
603580:20240418:2244,603580,2024-04-18,513,True
603679:20240418:1210,603679,2024-04-18,518,True
603726:20240418:1245,603726,2024-04-18,516,True
603728:20240418:5361,603728,2024-04-18,519,True
603955:20240418:1197,603955,2024-04-18,517,True
605299:20240418:1071,605299,2024-04-18,516,True
000422:20240419:1002,000422,2024-04-19,515,True
000949:20240419:499,000949,2024-04-19,516,True
001299:20240419:1260,001299,2024-04-19,514,True
001360:20240419:1396,001360,2024-04-19,515,True
001696:20240419:1030,001696,2024-04-19,515,True
002085:20240419:1607,002085,2024-04-19,514,True
002246:20240419:832,002246,2024-04-19,514,True
002278:20240419:457,002278,2024-04-19,515,True
002343:20240419:768,002343,2024-04-19,518,True
002395:20240419:1532,002395,2024-04-19,515,True
002483:20240419:560,002483,2024-04-19,515,True
002554:20240419:287,002554,2024-04-19,514,True
002566:20240419:713,002566,2024-04-19,515,True
002828:20240419:1169,002828,2024-04-19,506,True
002992:20240419:4476,002992,2024-04-19,518,True
600127:20240419:685,600127,2024-04-19,518,True
600301:20240419:1648,600301,2024-04-19,517,True
600727:20240419:596,600727,2024-04-19,514,True
600968:20240419:462,600968,2024-04-19,515,True
603209:20240419:1528,603209,2024-04-19,515,True
603261:20240419:3564,603261,2024-04-19,516,True
603309:20240419:1162,603309,2024-04-19,514,True
603353:20240419:1696,603353,2024-04-19,513,True
603486:20240419:3884,603486,2024-04-19,515,True
603500:20240419:1174,603500,2024-04-19,515,True
603879:20240419:596,603879,2024-04-19,516,True
603929:20240419:2648,603929,2024-04-19,514,True
605169:20240419:870,605169,2024-04-19,515,True
605198:20240419:4406,605198,2024-04-19,516,True
000430:20240422:634,000430,2024-04-22,512,True
000561:20240422:774,000561,2024-04-22,517,True
000682:20240422:1071,000682,2024-04-22,512,True
000691:20240422:360,000691,2024-04-22,513,True
000777:20240422:2068,000777,2024-04-22,504,True
001259:20240422:2380,001259,2024-04-22,514,True
001359:20240422:2642,001359,2024-04-22,514,True
002519:20240422:524,002519,2024-04-22,516,True
002568:20240422:2057,002568,2024-04-22,515,True
002651:20240422:614,002651,2024-04-22,515,True
002676:20240422:435,002676,2024-04-22,517,True
002730:20240422:776,002730,2024-04-22,514,True
002767:20240422:1289,002767,2024-04-22,515,True
002982:20240422:1581,002982,2024-04-22,514,True
003006:20240422:2011,003006,2024-04-22,514,True
003029:20240422:1998,003029,2024-04-22,517,True
600071:20240422:1730,600071,2024-04-22,517,True
600189:20240422:799,600189,2024-04-22,517,True
600382:20240422:470,600382,2024-04-22,513,True
600593:20240422:2229,600593,2024-04-22,512,True
600764:20240422:2287,600764,2024-04-22,513,True
600855:20240422:842,600855,2024-04-22,517,True
603151:20240422:1277,603151,2024-04-22,505,True
603235:20240422:2626,603235,2024-04-22,514,True
603267:20240422:3323,603267,2024-04-22,513,True
603488:20240422:868,603488,2024-04-22,515,True
603506:20240422:890,603506,2024-04-22,515,True
603507:20240422:2574,603507,2024-04-22,515,True
603678:20240422:2141,603678,2024-04-22,512,True
603786:20240422:6529,603786,2024-04-22,514,True
603848:20240422:1511,603848,2024-04-22,514,True
603919:20240422:2126,603919,2024-04-22,514,True
000809:20240423:168,000809,2024-04-23,514,True
002264:20240423:582,002264,2024-04-23,514,True
002343:20240423:796,002343,2024-04-23,516,True
002755:20240423:959,002755,2024-04-23,514,True
002805:20240423:1290,002805,2024-04-23,516,True
002917:20240423:871,002917,2024-04-23,513,True
002972:20240423:888,002972,2024-04-23,511,True
002989:20240423:1876,002989,2024-04-23,516,True
002999:20240423:694,002999,2024-04-23,513,True
003020:20240423:2197,003020,2024-04-23,511,True
